ffffffc00805d2d0	__bpf_trace_kvm_timer_hrtimer_expire
ffffffc00805d2f0	__bpf_trace_kvm_timer_emulate
ffffffc0080604fc	_kvm_arch_hardware_enable
ffffffc0080605b4	_kvm_arch_hardware_disable
ffffffc0080619cc	finalize_init_hyp_mode
ffffffc008061a50	teardown_hyp_mode
ffffffc008061bd0	arm_init
ffffffc008061c00	trace_raw_output_kvm_entry
ffffffc008061c68	trace_raw_output_kvm_exit
ffffffc008061d18	trace_raw_output_kvm_guest_fault
ffffffc008061d84	trace_raw_output_kvm_access_fault
ffffffc008061dec	trace_raw_output_kvm_irq_line
ffffffc008061e98	trace_raw_output_kvm_mmio_emulate
ffffffc008061f04	trace_raw_output_kvm_set_way_flush
ffffffc008061f88	trace_raw_output_kvm_toggle_cache
ffffffc008062018	trace_raw_output_kvm_timer_update_irq
ffffffc008062084	trace_raw_output_kvm_get_timer_map
ffffffc0080620f4	trace_raw_output_kvm_timer_save_state
ffffffc008062160	trace_raw_output_kvm_timer_restore_state
ffffffc0080621cc	trace_raw_output_kvm_timer_hrtimer_expire
ffffffc008062234	trace_raw_output_kvm_timer_emulate
ffffffc00806229c	cpu_hyp_init_context
ffffffc0080623e8	cpu_hyp_init_features
ffffffc0080624dc	hyp_init_cpu_pm_notifier
ffffffc008063204	__create_hyp_private_mapping
ffffffc0080638ec	mmap_read_unlock
ffffffc008063d40	kvm_host_pa
ffffffc008064384	pkvm_mem_abort
ffffffc0080645d8	user_mem_abort
ffffffc008064e38	sanitise_mte_tags
ffffffc008065784	stage2_flush_vm
ffffffc008065a60	stage2_memcache_zalloc_page
ffffffc008065adc	kvm_s2_zalloc_pages_exact
ffffffc008065b6c	kvm_s2_free_pages_exact
ffffffc008065bf8	kvm_host_get_page
ffffffc008065c54	kvm_s2_put_page
ffffffc008065d4c	kvm_host_page_count
ffffffc008065d84	kvm_host_va
ffffffc008065d9c	clean_dcache_guest_page
ffffffc008065de8	invalidate_icache_guest_page
ffffffc008065e50	stage2_force_pte_cb
ffffffc008065e5c	stage2_pte_is_counted
ffffffc008065e68	insert_ppage
ffffffc008065ef4	transparent_hugepage_adjust
ffffffc0080660e4	kvm_hyp_zalloc_page
ffffffc008066108	kvm_host_put_page
ffffffc008066c68	kvm_psci_1_x_call
ffffffc008066e50	kvm_psci_0_2_call
ffffffc0080670a0	kvm_prepare_system_event
ffffffc0080671e0	kvm_psci_vcpu_on
ffffffc008067de0	get_kernel_wa_level
ffffffc008068b00	inject_abt32
